datetime,baller_id,image,price,combo,rarity,skill,team,role,timestamp,time,seller,transaction_id
2021-12-28 22:03:49+00:00,6996,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8346.png,2599.0,3939,9569,585,Charlotte Clovers,Player,1640729029,a day ago,0xe554224ae0e5387b,e55c4ad7d897334da379539e77a7655db0b2ae2a45137f169f809caa2e515420
2021-12-28 22:03:39+00:00,3188,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6777.png,3535.0,8708,4675,9334,Michigan Colliders,Captain,1640729019,a day ago,0x84fee28a43181dae,1ebe9f272830e1f64a8b8e95ed9521e11567eac87433ba9d1d8d84e1a0ef671c
2021-12-28 21:59:19+00:00,8470,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7955.png,11500.0,2531,266,9660,Charlotte Clovers,Player,1640728759,a day ago,0x864e1a9c5210928d,9cc8a6b53fe3bb7aa8e33a65113d733e6b9c729113aff6bf2027d1c5d3bce4ba
2021-12-28 21:55:59+00:00,1639,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1362.png,1950.0,7750,9706,3089,San Francisco Surge,Player,1640728559,a day ago,0xb7c1ef3c66096640,1c047d244cdb948ee6b3e1c15e2bf945b72afeebd5f083ade2f97c4dc04818d8
2021-12-28 21:53:50+00:00,1346,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1064.png,5999.0,1143,662,3992,Chicago Squid,Player,1640728430,a day ago,0x0553190951a432a6,446b29bd6ac8ff0a1235b0e28b7fe0fdb07880701bd4ba078c107cf85edd0f3a
2021-12-28 21:49:13+00:00,9793,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9810.png,2600.0,6017,3777,7225,Wisconsin Dragons,Player,1640728153,a day ago,0x3fbe1317c6097257,38b538ff0d3f6768ffc6f3f04e2a72b8469053efc013ba1284b28c87d53fce3b
2021-12-28 21:46:08+00:00,5223,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7463.png,2200.0,5677,2692,8099,Chicago Squid,Player,1640727968,a day ago,0x84fee28a43181dae,ed4fb6f704c486d4b7c376b02b7e8f4ffcc1051993ed8f3c5474d366502c8dd4
2021-12-28 21:46:06+00:00,8206,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5782.png,3675.0,2769,1406,5988,Salt Lake City Souls,Player,1640727966,a day ago,0x85b94392b9b1f7b6,80c99bdc7156993d364cc271568ef84997ad6f72fd7b6d24c8f757d8ffba1d20
2021-12-28 21:45:05+00:00,6788,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4172.png,2795.0,5259,1565,8916,St. Louis Orcs,Player,1640727905,a day ago,0x85b94392b9b1f7b6,7ba22fd1e9386f808428713e78718e512402860cc309bb32b9f290de3c55708d
2021-12-28 21:42:23+00:00,4481,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5635.png,2299.0,4016,5471,2598,Miami Tentacles,Player,1640727743,a day ago,0x75e8e1db44c0ff26,094477ecf06b774b0afb3f45701fc8aeaf66b1f3c12a5b3d84f2c853f9d3a223
2021-12-28 21:41:08+00:00,1229,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1788.png,3199.0,3550,3641,3846,Cleveland Firebirds,Player,1640727668,a day ago,0x75e8e1db44c0ff26,45b6993d163405304aad26d49114759896da6c28d9275f166ecbba1f956884e8
2021-12-28 21:40:19+00:00,8367,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8481.png,10000.0,2397,3170,2679,Cleveland Firebirds,Player,1640727619,a day ago,0x1d1a087c7b47a88f,891ef4ddefb740be9d62a657ba9e88a5626f719507972e44bb8bf9b156cce574
2021-12-28 21:39:43+00:00,2213,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2477.png,3499.0,2558,8931,364,Tampa Bay Omens,Player,1640727583,a day ago,0xb9a6269be9f54657,bca573f28377d2eefb139698538a0d04a063adfa112eda2de61b13cf9b9f8212
2021-12-28 21:37:16+00:00,3004,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6431.png,4999.0,701,2323,574,Nashville Miracle,Player,1640727436,a day ago,0x5aac371ab5438f2f,707aa47bfa87351774f20ce773e296ad601243089435eb207684c38644726a87
2021-12-28 21:32:34+00:00,1231,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2137.png,7500.0,8385,7182,7555,Wisconsin Dragons,Player,1640727154,a day ago,0x34fc3824b7166d8a,bc874b535511ad88f867b05a354fae2ac11d782fd6d746ef849b368f136081bf
2021-12-28 21:29:04+00:00,7614,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8465.png,4900.0,3148,4024,2820,Phoenix Skulls,Player,1640726944,a day ago,0xc28fc42c2da9bc53,bc8a8fd9a19efec983a1ed18295c15da142c8188900da0e187c60677c83dc074
2021-12-28 21:28:17+00:00,9155,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6237.png,3800.0,4196,4924,3246,Minneapolis Express,Captain,1640726897,a day ago,0xd0e5dfb56ce53e40,5cb26cab271f82d6776b07e163a8493ea2f806d114f27ff3aa286ea349079d18
2021-12-28 21:17:56+00:00,6079,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6605.png,3000.0,3792,6715,1809,Nashville Miracle,Player,1640726276,a day ago,0x951c217c4fe55577,434520eb788a2c84da55aea387f8cacf2348b8a79ec127bd26966668b5f762d5
2021-12-28 21:16:30+00:00,8322,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3752.png,1700.0,4532,2144,7272,Michigan Colliders,Player,1640726190,a day ago,0x62fde958d8cd0ebd,6cbc6ce18f08123b4ba5b2971fa092e7f55827ed73984487926a82391d7706b1
2021-12-28 21:16:18+00:00,3316,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3439.png,12500.0,286,979,478,Minneapolis Express,Player,1640726178,a day ago,0x0cdade1501e09467,89a15325a0d30bab891ae4a36f0c5f36daa441e2d8cce66ab3ca5d10576ba028
2021-12-28 21:16:04+00:00,8677,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6437.png,5000.0,6358,8055,3732,Team Flow (W),Player,1640726164,a day ago,0xe6e364b9d79c35cf,f1225d508859df3d8a53bbd19b802d28a629573e411c9268bc38c29666c257b8
2021-12-28 21:13:24+00:00,3511,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2935.png,6500.0,1722,2481,2146,Houston Rogues,Player,1640726004,a day ago,0x6a2c7ae9e425afaf,c15e5e1977a07f165b92bce3b78b1e4255c1e71ab05ef468ceddb3fabf37272c
2021-12-28 21:08:52+00:00,4139,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4799.png,6200.0,809,1479,1289,Wisconsin Dragons,Player,1640725732,a day ago,0x6fb179d0594c2218,a5022ea9317f4953b4f56457c79644edd69db7f36b2eadeb08c96e9e5f8e4044
2021-12-28 21:08:52+00:00,4139,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4799.png,6200.0,809,1479,1289,Wisconsin Dragons,Player,1640725732,a day ago,0x6fb179d0594c2218,a5022ea9317f4953b4f56457c79644edd69db7f36b2eadeb08c96e9e5f8e4044
2021-12-28 21:08:02+00:00,2809,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8583.png,2000.0,7715,9435,3589,Minneapolis Express,Player,1640725682,a day ago,0x6fb179d0594c2218,6313a8a3bc926f2b16610a5988f00e6c36f7547a23c08f9cb84a536a5e4b99f9
2021-12-28 21:07:40+00:00,6609,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5418.png,2000.0,4448,2385,6847,Delaware Horsemen,Player,1640725660,a day ago,0x79c24208a1c668ff,96bbbca464c6a7a7c607d4fead58a90755d98c51131eeee371c2f372cb858f6a
2021-12-28 21:01:36+00:00,4468,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3506.png,6969.0,566,2228,438,Minneapolis Express,Player,1640725296,a day ago,0x667868608be71786,bcafa87f116e73115a9219d04ff46dba550299cf15c0bc061ecd4a29e4781c85
2021-12-28 20:58:18+00:00,1877,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1940.png,14500.0,133,460,465,Orlando Freeze,Player,1640725098,a day ago,0x33de39d1d0757fdd,94bf49f66eab1ef86bb43e5be4cf07bd8edecc4a1571e2be6855a9992ca0b8b3
2021-12-28 20:53:04+00:00,8723,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5761.png,11000.0,751,353,5007,Pennsylvania Fangs,Player,1640724784,a day ago,0x7ae274a5f2faed40,53ab95be763f8c900e76951a9fa97c4f644505febc385b3d131dc1b84f68b999
2021-12-28 20:52:24+00:00,8377,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5997.png,2750.0,4847,3223,6454,Miami Tentacles,Player,1640724744,a day ago,0x4b70b55daf6ffc6c,fb7a2904d5e636086e557ce74f2ca10d18a49c6cab339e665ed206399e250ae4
2021-12-28 20:51:49+00:00,9120,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4670.png,4200.0,5708,787,9751,D.C. Dobermans,Player,1640724709,a day ago,0x0ee543477282b16a,fff0cea7de940857b1f1cca76bcdc4bf54c55c3dc61722b3e1b518aad633a16b
2021-12-28 20:49:23+00:00,467,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/467.png,1799.0,7153,7202,5567,Las Vegas Scorpions,Player,1640724563,a day ago,0xcaadfdca380011e1,dddbfd03f75c78ef6e7fdf3e319e02f86c8d6d095d232b0bba79f260123bf156
2021-12-28 20:47:38+00:00,4725,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4937.png,2199.0,2492,1711,4668,Chicago Squid,Player,1640724458,a day ago,0x39e2792c13b90b78,8d856c94deb102c3607cf95098919474d708884b6d145fa15876b7cdb8aab13d
2021-12-28 20:45:59+00:00,1718,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1389.png,2325.0,7239,3016,9208,Boston Rulers,Player,1640724359,a day ago,0x39e2792c13b90b78,4c911df9ecb224b4bb4f23310d324cacd7f83e9d69600d0a4dd14a15a0e817c6
2021-12-28 20:45:42+00:00,2129,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2276.png,1399.0,6993,8621,3853,Tampa Bay Omens,Player,1640724342,a day ago,0x442adfa7d8470768,b7ce2a55f77f39bc0302c6868c66d3c0026765d78507b7186088e7a044aa1502
2021-12-28 20:40:22+00:00,7663,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5232.png,2000.0,3401,2619,4945,Miami Tentacles,Player,1640724022,a day ago,0x50491b0b2c8ba7e6,09e069bb126bf8e178700deb90241cc556958c98b393604838583184a36c4438
2021-12-28 20:40:09+00:00,3581,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8434.png,2500.0,7532,3230,9310,Los Angeles Mammoths,Player,1640724009,a day ago,0xaefe30a9c00f1e92,1e74d450a81163243b6d439a7e785f9c5926782da246f8bf10e7bd784c1c5771
2021-12-28 20:39:53+00:00,8159,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3108.png,5250.0,621,684,1898,Portland Creatures,Player,1640723993,a day ago,0x386890b5f0c0def9,f998ec988a6b05bdec9888f1610abba6b3c9c56f1d875a7b34510fa64b2fadb1
2021-12-28 20:37:34+00:00,9162,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6665.png,2500.0,6603,4365,7219,Alaska Whales,Player,1640723854,a day ago,0xa7adc81689a4e2d0,8431a322479c2cb69e8ab2d3691bd42734cc5bda66aa04d2f92313ca7ed3e486
2021-12-28 20:36:10+00:00,3062,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4777.png,1650.0,7855,9298,3995,Dallas Pythons,Player,1640723770,a day ago,0xf0bf5670c5cb12a2,5c1bf8053ab3ad93fa4c4f5231ec80e97ba6e33efe59b76bfb2128ac4e04eac8
2021-12-28 20:35:14+00:00,5665,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9510.png,1600.0,8276,6792,7622,Las Vegas Scorpions,Player,1640723714,a day ago,0x2c5378469b796412,60ac9f64c40e15ba46265e95afd214c356a6af948f839cc2f1b23b8b94e6c8cc
2021-12-28 20:34:07+00:00,7593,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2998.png,1800.0,5524,8397,2531,Portland Creatures,Player,1640723647,a day ago,0x2c5378469b796412,41f6854cc98c8daabe6ebe194b7b5cbf6f52efe41288efc709d1391b2e1334e2
2021-12-28 20:32:09+00:00,8289,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7494.png,2495.0,8520,3997,9530,San Francisco Surge,Player,1640723529,a day ago,0xcaadfdca380011e1,5f3e64719dc327aaee160e4f348d5172a136009069987bc88669677c46038664
2021-12-28 20:31:29+00:00,8945,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6447.png,2000.0,3964,8627,1091,Houston Rogues,Player,1640723489,a day ago,0x5c97eee368c07a86,6e73e4b64a4a9b11244401eab04e01460ecd8a7ec9ccb6a07e7c5d2130f7d6d8
2021-12-28 20:30:59+00:00,3004,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6431.png,5300.0,701,2323,574,Nashville Miracle,Player,1640723459,a day ago,0x5aac371ab5438f2f,0fe1851732f5faffb9bfae1eca70d58326dbd4fc190b0fdf2803e5d8deebb84d
2021-12-28 20:30:15+00:00,3614,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9446.png,4599.0,841,1942,962,Delaware Horsemen,Player,1640723415,a day ago,0x90c272cb2ee1e8ad,a7981d58b5e92dcf6eeb1d4abf1e5594c139429c857125465192116f10495f67
2021-12-28 20:26:53+00:00,3430,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7377.png,1900.0,6685,7937,4267,Salt Lake City Souls,Player,1640723213,a day ago,0x701d58d0390bcc3c,08ce61a6bfb0001ac139808f539c12b9a71b6ca1663650f5b3458bce5cdaddea
2021-12-28 20:26:33+00:00,1863,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2036.png,1899.0,7389,5263,7358,Salt Lake City Souls,Player,1640723193,a day ago,0x1e9f547f67632c02,a77401230d9cb7805ccaa85039854a286697a7c58828cac177d3c086db74d287
2021-12-28 20:22:11+00:00,3355,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7302.png,13.5,6427,3236,8422,Michigan Colliders,Player,1640722931,a day ago,0x1e9f547f67632c02,9993f9434ce799509997e420f62031a83abefceb6d45cbd596f49bead596a13f
2021-12-28 20:19:31+00:00,8610,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3660.png,9990.0,103,410,435,St. Louis Orcs,Player,1640722771,a day ago,0x59046ab4e20495d2,de36a1337b6e0b0ad4cc4746d3ed342a6a1412a977a5339ad05c3a8214a2e461
2021-12-28 20:18:09+00:00,3713,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3495.png,6500.0,2957,8660,588,San Jose Sirens,Player,1640722689,a day ago,0x91ca5c3de09d5e70,c19ae7d103e7b35588a3b4da70383d8a9e99fcec5f5db85f61b32c58d2dfe06f
2021-12-28 20:12:36+00:00,2605,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4031.png,2757.0,3644,2318,5737,St. Louis Orcs,Player,1640722356,a day ago,0x04c0983e485db722,739e956a8c5272b60e306c343c27aababa458b703cc20a9b8d0af7ba15680444
2021-12-28 20:04:24+00:00,1410,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2145.png,9933.0,2550,2894,3186,Miami Tentacles,Player,1640721864,a day ago,0x33dfe603e71454c3,8742e013ed3f5b0dbb7860c7e423d466b1fa56ff01e6add8ed589227d81bacf4
2021-12-28 20:03:03+00:00,1587,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1813.png,499333.0,97,59,2613,Seattle Scream,Player,1640721783,a day ago,0x33dfe603e71454c3,9e1869f2e1045b406501b0c1450244d12b7fbe86aa8ce390f9d6f700bffb2e8d
2021-12-28 19:57:41+00:00,9227,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7051.png,5999.0,489,7433,50,Charlotte Clovers,Player,1640721461,a day ago,0xdb64f339803ed6aa,64bc84ee86b65471b02471efda733c9b0808dacf8f6ab61639193c1066ae0fc9
2021-12-28 19:57:26+00:00,6031,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8595.png,4999.0,6613,5882,5741,Iowa City Rattlesnakes,Captain,1640721446,a day ago,0x75e8e1db44c0ff26,6f29afbb696b94d0b98e475972d7f6bdf15786c257ccec8d2bed56c29c373074
2021-12-28 19:55:42+00:00,9662,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4732.png,2800.0,4170,8453,1333,New Jersey Scientists,Player,1640721342,a day ago,0xa1d65e5fad2c55bd,a781947d0d75efa4dfe9b4116eb7ed210cd909994e2fac5fffe79a037ac3144e
2021-12-28 19:54:19+00:00,5586,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5173.png,4400.0,3916,6034,2195,Charlotte Clovers,Player,1640721259,a day ago,0xa1d65e5fad2c55bd,3faf983c75751ad27bcaff4af6014c38d7484688c731f8127bcff9d24c1c63a1
2021-12-28 19:53:56+00:00,1564,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1830.png,4500.0,4478,6578,2487,Team Flow (W),Player,1640721236,a day ago,0x7725447ca281d84e,15962e6fef70c5cd47ebbb1d737bf1c7409d046f549aaf8171d19d3595d1d8be
2021-12-28 19:52:37+00:00,6191,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3074.png,7700.0,1936,4187,1234,Boston Rulers,Captain,1640721157,a day ago,0x468c92830bb91e25,6deeafbbb7a3458bf1172033652cce5b45ed456fc418a11f637468bd7cca6e8d
2021-12-28 19:52:31+00:00,8054,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7677.png,4450.0,1886,815,5701,Omaha Bullsnakes,Player,1640721151,a day ago,0xb1110ca8ac5e32fa,1771f91c7b296f4619690ffbf281c107fc546e106dea9d9bf3698c19821ac1d3
2021-12-28 19:50:46+00:00,7192,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3295.png,3999.0,1322,419,6647,Miami Tentacles,Player,1640721046,a day ago,0xacb4cc875a8e1c36,e043f5e825fae11dd06a0b38c8c09a68aec9faa04a5b272439d147788d396279
2021-12-28 19:44:51+00:00,3062,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4777.png,1550.0,7855,9298,3995,Dallas Pythons,Player,1640720691,a day ago,0xf0bf5670c5cb12a2,283ecc1096244ed925638d07a323a186d045fda7722cc2895beedb77d864db13
2021-12-28 19:42:53+00:00,5999,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4056.png,79000.0,38,55,967,Minneapolis Express,Player,1640720573,a day ago,0x30323bb7d0c031bc,34a6b4e90665c79c527c8b8a1d94b4b6d981dcb15c506b7b3f1f5ea38e9a4f07
2021-12-28 19:42:19+00:00,9155,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6237.png,4000.0,4196,4924,3246,Minneapolis Express,Captain,1640720539,a day ago,0xd0e5dfb56ce53e40,8c988deb756d9f83e67c4f238cba9700b033266221bee047ebee37b9f412af2c
2021-12-28 19:39:12+00:00,4307,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8650.png,1789.0,8342,8023,6838,Portland Creatures,Player,1640720352,a day ago,0x78674c970521fd8c,f0c765163f1f06cd7b052ebcd122866784fb2b08eef76e4ee2ce37474d07ecae
2021-12-28 19:37:06+00:00,2806,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8167.png,1400.0,9304,9394,7101,Nashville Miracle,Player,1640720226,a day ago,0x2691935f43a30a3c,32444f17b604fbc9861b36e4960dc95da07a282657875cfd579d14767d3a9548
2021-12-28 19:32:55+00:00,3921,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9323.png,3999.0,5443,5616,4297,Minneapolis Express,Player,1640719975,a day ago,0xedee33b1cabd83c5,56d99b9b704803a1d12e1f209416d0b9e4da6b27ef5c1e6cddbc36c25c3c985f
2021-12-28 19:32:20+00:00,7140,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2723.png,2800.0,6395,7963,3862,Tampa Bay Omens,Player,1640719940,a day ago,0x0492d0a216972cee,358b8076dba610d9ddd815eadcc892279be85b160f98f5a18a216f2ac04daf7b
2021-12-28 19:30:29+00:00,3734,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6855.png,2100.0,9347,9473,7135,Salt Lake City Souls,Player,1640719829,a day ago,0x0492d0a216972cee,fdf5a6872617e3022945d45be3fd834ce15185d586e048a822dfd78b5bb10626
2021-12-28 19:29:32+00:00,7652,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6647.png,2300.0,4737,7865,2136,Omaha Bullsnakes,Player,1640719772,a day ago,0x0492d0a216972cee,339d423e1848c44af63e46a71dc689ee797da1874d69bcad9590fda4da3d4577
2021-12-28 19:29:28+00:00,8945,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6447.png,2222.0,3964,8627,1091,Houston Rogues,Player,1640719768,a day ago,0x5c97eee368c07a86,3d9acab70c0e43ad44c58542ded6e004be2da2475e97e32af4f06f400f059fc8
2021-12-28 19:29:14+00:00,4148,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8495.png,7000.0,3320,738,8590,New Jersey Scientists,Player,1640719754,a day ago,0xffd6a9e58b0c61ca,8d94e595b358026f2649d84723048f07bf1b933dbbd8b71fbf76ce6819e8a9af
2021-12-28 19:26:17+00:00,1982,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1538.png,2000.0,9750,9733,8987,Michigan Colliders,Player,1640719577,a day ago,0x13efb77e5751c605,a8803214b98386ffdb267de4562bd1bf7c13403b8204ae8fb19d09469c6223f3
2021-12-28 19:25:05+00:00,581,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/581.png,1899.0,4889,7688,2379,Portland Bats,Player,1640719505,a day ago,0x943cdd4e4b44c96b,5f422913a107a303789681c392ec1071500dbe49259f404c6d65679771dc0acf
2021-12-28 19:24:31+00:00,5609,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6649.png,27777.0,1137,383,6477,Las Vegas Scorpions,Player,1640719471,a day ago,0xa7adc81689a4e2d0,c5b9e6b1c1b2fae985a5813a2b5017bc3ddacb909f3d612deaaa8546a096e375
2021-12-28 19:24:31+00:00,5609,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6649.png,27777.0,1137,383,6477,Las Vegas Scorpions,Player,1640719471,a day ago,0xa7adc81689a4e2d0,c5b9e6b1c1b2fae985a5813a2b5017bc3ddacb909f3d612deaaa8546a096e375
2021-12-28 19:24:23+00:00,3949,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4246.png,2199.0,4458,2587,6634,Alaska Whales,Player,1640719463,a day ago,0xdd602c41b11f647b,6a66c41e0d6a04a89d914033568a218343db0acf9fa4881027960e0df2871f96
